feature,attribution,abs_attribution
manufactured_home_land_property_interest,-0.0030784358,0.0030784358
occupancy_type,-0.0014921719,0.0014921719
negative_amortization,0.0013109235,0.0013109235
action_taken,-0.0009852893,0.0009852893
business_or_commercial_purpose,0.0008988194,0.0008988194
reverse_mortgage,0.0008681661,0.0008681661
manufactured_home_secured_property_type,-0.0008252758,0.0008252758
loan_purpose,0.0005196067,0.0005196067
lien_status,-0.00043421492,0.00043421492
other_nonamortizing_features,-0.00034143115,0.00034143115
preapproval,0.0002971414,0.0002971414
conforming_loan_limit,-9.2850845e-05,9.2850845e-05
initially_payable_to_institution,-0.0,0.0
interest_only_payment,0.0,0.0
balloon_payment,0.0,0.0
loan_type,0.0,0.0
open_end_line_of_credit,0.0,0.0
construction_method,-0.0,0.0
