feature,attribution,abs_attribution
occupancy_type,-0.0026500933,0.0026500933
manufactured_home_land_property_interest,-0.0023883097,0.0023883097
negative_amortization,0.0013246012,0.0013246012
manufactured_home_secured_property_type,-0.0008600972,0.0008600972
reverse_mortgage,0.00053997216,0.00053997216
conforming_loan_limit,-0.000526448,0.000526448
action_taken,-0.0005095132,0.0005095132
preapproval,-0.00045994786,0.00045994786
other_nonamortizing_features,0.00044028915,0.00044028915
business_or_commercial_purpose,0.00041513907,0.00041513907
open_end_line_of_credit,-9.112551e-05,9.112551e-05
balloon_payment,-6.699347e-05,6.699347e-05
initially_payable_to_institution,-4.498243e-05,4.498243e-05
loan_purpose,0.0,0.0
interest_only_payment,0.0,0.0
lien_status,-0.0,0.0
loan_type,0.0,0.0
construction_method,0.0,0.0
