feature,attribution,abs_attribution
business_or_commercial_purpose,0.0016486221,0.0016486221
preapproval,-0.0012390637,0.0012390637
negative_amortization,0.0011997794,0.0011997794
occupancy_type,-0.0009074825,0.0009074825
conforming_loan_limit,-0.00065877056,0.00065877056
open_end_line_of_credit,-0.0005536035,0.0005536035
other_nonamortizing_features,0.00050396746,0.00050396746
reverse_mortgage,-0.0002649526,0.0002649526
balloon_payment,4.0545303e-05,4.0545303e-05
construction_method,1.759411e-05,1.759411e-05
manufactured_home_land_property_interest,-0.0,0.0
initially_payable_to_institution,0.0,0.0
interest_only_payment,0.0,0.0
manufactured_home_secured_property_type,-0.0,0.0
loan_purpose,0.0,0.0
loan_type,0.0,0.0
lien_status,-0.0,0.0
action_taken,0.0,0.0
