feature,attribution,abs_attribution
loan_purpose,-0.0042368337,0.0042368337
negative_amortization,0.0013781184,0.0013781184
action_taken,-0.0011962577,0.0011962577
conforming_loan_limit,-0.000663626,0.000663626
interest_only_payment,0.0005721322,0.0005721322
occupancy_type,-0.00037573065,0.00037573065
other_nonamortizing_features,-0.00024056376,0.00024056376
reverse_mortgage,-0.00021165046,0.00021165046
open_end_line_of_credit,-0.00014171514,0.00014171514
construction_method,0.00011622379,0.00011622379
preapproval,5.8556005e-05,5.8556005e-05
manufactured_home_land_property_interest,-0.0,0.0
initially_payable_to_institution,0.0,0.0
manufactured_home_secured_property_type,-0.0,0.0
balloon_payment,-0.0,0.0
loan_type,0.0,0.0
lien_status,-0.0,0.0
business_or_commercial_purpose,0.0,0.0
