feature,attribution,abs_attribution
manufactured_home_land_property_interest,-0.0024567852,0.0024567852
negative_amortization,0.0014272833,0.0014272833
action_taken,-0.001139223,0.001139223
lien_status,-0.0009970065,0.0009970065
manufactured_home_secured_property_type,-0.00053473137,0.00053473137
reverse_mortgage,0.00051066553,0.00051066553
balloon_payment,-0.0004636872,0.0004636872
other_nonamortizing_features,0.0003349845,0.0003349845
interest_only_payment,-0.0002425011,0.0002425011
conforming_loan_limit,-0.00011809253,0.00011809253
preapproval,-2.3728137e-05,2.3728137e-05
open_end_line_of_credit,0.0,0.0
loan_type,-0.0,0.0
business_or_commercial_purpose,0.0,0.0
initially_payable_to_institution,-0.0,0.0
loan_purpose,0.0,0.0
occupancy_type,-0.0,0.0
construction_method,0.0,0.0
