feature,attribution,abs_attribution
manufactured_home_land_property_interest,-0.002442507,0.002442507
occupancy_type,-0.0014684956,0.0014684956
other_nonamortizing_features,-0.00096123037,0.00096123037
loan_purpose,-0.0007861332,0.0007861332
negative_amortization,0.00060867437,0.00060867437
conforming_loan_limit,-0.0005568398,0.0005568398
reverse_mortgage,0.00038612346,0.00038612346
preapproval,-0.00027425087,0.00027425087
balloon_payment,-0.00011777046,0.00011777046
manufactured_home_secured_property_type,0.00011622116,0.00011622116
business_or_commercial_purpose,0.0,0.0
open_end_line_of_credit,0.0,0.0
loan_type,0.0,0.0
construction_method,0.0,0.0
interest_only_payment,-0.0,0.0
initially_payable_to_institution,-0.0,0.0
lien_status,0.0,0.0
action_taken,-0.0,0.0
