feature,attribution,abs_attribution
loan_purpose,-0.0068926555,0.0068926555
loan_type,0.0019972823,0.0019972823
business_or_commercial_purpose,0.0017765996,0.0017765996
negative_amortization,0.0012707196,0.0012707196
action_taken,-0.0010927173,0.0010927173
initially_payable_to_institution,0.0009723328,0.0009723328
interest_only_payment,0.00073676335,0.00073676335
other_nonamortizing_features,-0.0005744609,0.0005744609
construction_method,-0.00050445285,0.00050445285
balloon_payment,-0.00039983803,0.00039983803
reverse_mortgage,0.00031366572,0.00031366572
conforming_loan_limit,-0.000107148255,0.000107148255
preapproval,-6.9483394e-05,6.9483394e-05
open_end_line_of_credit,-2.0373782e-06,2.0373782e-06
occupancy_type,-0.0,0.0
manufactured_home_land_property_interest,-0.0,0.0
lien_status,-0.0,0.0
manufactured_home_secured_property_type,-0.0,0.0
