feature,attribution,abs_attribution
manufactured_home_land_property_interest,-0.00180856,0.00180856
negative_amortization,0.0017764616,0.0017764616
business_or_commercial_purpose,0.00081600196,0.00081600196
conforming_loan_limit,-0.0006900896,0.0006900896
balloon_payment,-0.00056200835,0.00056200835
construction_method,0.00055486365,0.00055486365
preapproval,-0.0004498456,0.0004498456
manufactured_home_secured_property_type,-0.00041123145,0.00041123145
other_nonamortizing_features,-0.000290172,0.000290172
open_end_line_of_credit,-0.00019433531,0.00019433531
reverse_mortgage,-6.762113e-05,6.762113e-05
interest_only_payment,4.268404e-05,4.268404e-05
loan_purpose,0.0,0.0
initially_payable_to_institution,0.0,0.0
occupancy_type,-0.0,0.0
lien_status,-0.0,0.0
loan_type,-0.0,0.0
action_taken,-0.0,0.0
