feature,attribution,abs_attribution
manufactured_home_land_property_interest,-0.0035160882,0.0035160882
occupancy_type,-0.0018118565,0.0018118565
business_or_commercial_purpose,0.0016193503,0.0016193503
action_taken,-0.0011388774,0.0011388774
negative_amortization,0.0010854538,0.0010854538
reverse_mortgage,0.00070896134,0.00070896134
loan_purpose,-0.0007010256,0.0007010256
other_nonamortizing_features,-0.00059991726,0.00059991726
conforming_loan_limit,-0.00050257694,0.00050257694
lien_status,-0.0005006917,0.0005006917
manufactured_home_secured_property_type,0.00030688616,0.00030688616
preapproval,-0.0001799037,0.0001799037
interest_only_payment,-4.1866348e-05,4.1866348e-05
open_end_line_of_credit,5.3428735e-06,5.3428735e-06
initially_payable_to_institution,0.0,0.0
balloon_payment,-0.0,0.0
loan_type,0.0,0.0
construction_method,-0.0,0.0
