feature,attribution,abs_attribution
manufactured_home_land_property_interest,-0.0059213955,0.0059213955
manufactured_home_secured_property_type,-0.0021960582,0.0021960582
occupancy_type,-0.0018846965,0.0018846965
business_or_commercial_purpose,0.001485052,0.001485052
negative_amortization,0.0013995405,0.0013995405
open_end_line_of_credit,0.0011212607,0.0011212607
preapproval,-0.00058683765,0.00058683765
initially_payable_to_institution,0.00055764493,0.00055764493
balloon_payment,-0.0005002221,0.0005002221
reverse_mortgage,0.00035606037,0.00035606037
other_nonamortizing_features,-0.00025472583,0.00025472583
action_taken,-0.00019192741,0.00019192741
interest_only_payment,0.00018650162,0.00018650162
conforming_loan_limit,0.00014424788,0.00014424788
loan_purpose,0.0,0.0
lien_status,0.0,0.0
loan_type,-0.0,0.0
construction_method,-0.0,0.0
