feature,attribution,abs_attribution
manufactured_home_land_property_interest,-0.004956821,0.004956821
business_or_commercial_purpose,0.0017065884,0.0017065884
negative_amortization,0.0015972706,0.0015972706
action_taken,-0.0010182464,0.0010182464
reverse_mortgage,0.000725526,0.000725526
open_end_line_of_credit,0.00035231205,0.00035231205
preapproval,-0.0002515409,0.0002515409
other_nonamortizing_features,-0.00023363277,0.00023363277
manufactured_home_secured_property_type,8.984327e-05,8.984327e-05
loan_purpose,-8.86722e-05,8.86722e-05
balloon_payment,-2.7021315e-05,2.7021315e-05
occupancy_type,-0.0,0.0
initially_payable_to_institution,-0.0,0.0
lien_status,-0.0,0.0
conforming_loan_limit,-0.0,0.0
interest_only_payment,-0.0,0.0
loan_type,-0.0,0.0
construction_method,-0.0,0.0
